text,label,source,domain,,,,,
Número de pesquisas relacionadas à Assistência Farmacêutica no SUS fomentadas.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de cumprimento dos requisitos da OMS relacionados à Anvisa para medicamentos e vacinas.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de Farmácias Credenciadas no Programa Farmácia Popular do Brasil,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Municípios Habilitados no Eixo Estrutura do QualifarSUS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de Estados, Distrito Federal e Municípios Enviando Dados de Estoque e Dispensação de Medicamentos e Insumos Estratégicos para a População à Bnafar",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de crianças indígenas menores de um ano com esquema vacinal completo.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de crianças indígenas menores de um ano com no mínimo seis consultas de crescimento e desenvolvimento.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual das gestantes indígenas com no mínimo seis consultas de pré-natal.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Proporção de mulheres indígenas, com idade entre 25 e 64 anos, com uma coleta de exame citopatológico ou papanicolau no ano.",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de crianças indígenas menores de um ano com no mínimo seis acompanhamentos alimentar e nutricional realizados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de óbitos em crianças indígenas menores de um ano de idade investigados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de óbitos maternos em mulheres indígenas investigados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de gestantes indígenas com no mínimo uma consulta odontológica durante o pré-natal.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual da população indígena com primeira consulta odontológica programática.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de tratamento odontológico básico concluído na população indígena com primeira consulta odontológica programática.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Proporção de Dsei com processo de monitoramento dos indicadores de saúde implementado.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de aldeias beneficiadas com obras de infraestrutura de abastecimento de água potável.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de aldeias com coleta e análise de qualidade da água para consumo humano no ano.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de novas funcionalidades disponibilizadas no app e site Meu SUS Digital.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de painéis disponibilizados na Sala de Apoio à Gestão Estratégica (SAGE).,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de atendimentos de telessaúde realizados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de categorias profissionais com demografias concluídas.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de instrumentos validados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de Mesas Estaduais e Municipais de Negociação Permanente do SUS aderidas ao SINNP-SUS.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de gestores/trabalhadores certificados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de estados que implantaram o Programa Nacional de Atenção Integral à Saúde e Segurança da Trabalhadora e do Trabalhador do SUS (PNAIST/SUS).,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de reuniões realizadas após a instituição dos espaços colegiados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de projetos de pesquisa financiados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de trabalhadores, gestores, estudantes e usuários qualificados.",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de bolsas financiadas pelo Programa de Educação para o Trabalho na Saúde (PET-Saúde).,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Projetos de Vivências no SUS executados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de bolsas de residência médica e residência em área profissional da saúde financiadas pelo MS.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de preceptores e gestores de programas de residências em saúde qualificados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de bolsas de incentivo à preceptoria de residência médica e de residência em área profissional da saúde financiadas pelo MS.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de estratégias e dispositivos implantados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de novos componentes implantados no SNA.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de auditorias de natureza operacional realizadas.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de manifestações respondidas ao cidadão em até 30 dias do recebimento.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de serviços de apoio à atenção da saúde da pessoa com câncer e da pessoa com deficiência beneficiados pelo PRONON e/ou PRONAS-PCD ampliados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de entes federados com Relatório de Gestão encaminhado para apreciação no Conselho de Saúde.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de participantes nas iniciativas de educação permanente e/ou educação popular em saúde.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de alunos concluintes nas ações formativas para redução das desigualdades regionais e sociais em saúde.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Índice Nacional de Preços ao Consumidor Amplo,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Receita corrente líquida,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Resultado Primário,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Espécies da Flora Ameaçadas de Extinção.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Espécies da Fauna Ameaçadas de Extinção.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Espécies da Fauna Ameaçadas de Extinção Representadas nas UC Federais.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Espécies da Fauna Ameaçadas de Extinção com Planos de Ação para Recuperação e Conservação.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Diversidade de Recifes de Coral e Espécies Associadas.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Percentual de Espécies Nativas Sobre-explotadas ou Ameaçadas de Sobre-explotação.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Vegetal Nativa Remanescente.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Florestal Nativa Remanescente.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura de Manguezais.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Desmatamento Anual por Bioma.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Focos de Calor.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Territorial das Unidades de Conservação da Natureza.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Vegetal das Áreas Utilizadas pelas Famílias Beneficiárias do Programa Bolsa Verde (PBV).,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
"Cobertura de Áreas de APP, RL e Remanescentes dos Imóveis Rurais (SEDR)",0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Áreas de APP e RL de Imóveis Rurais em Processo de Recuperação (SEDR),0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Área de Florestas Públicas Federais sob Concessão Florestal.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Área de Florestas Públicas Destinada para Uso e Gestão Comunitários.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Emissão Líquida de Gases de Efeito Estufa (GEE) por Fontes Antrópicas.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Razão da Oferta Interna de Energia / PIB.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Participação da Energia Produzida a Partir de Fontes Renováveis na Matriz Energética.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Participação da Energia Produzida a Partir de Fontes Renováveis não Convencionais na Matriz Energética.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Consumo de Substâncias que Destroem a Camada de Ozônio,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Emissão de Poluentes Atmosféricos por Fontes Móveis.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Relação entre Demanda Total e Oferta de Água Superficial.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Índice de Qualidade da Água (IQA) dos Rios e Bacias Hidrográficas em Função do Lançamento de Esgotos Domésticos.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Balanço Hídrico Quali-quantitativo dos Rios e Bacias Hidrográficas.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Balanço Hídrico Qualitativo dos Rios e Bacias Hidrográficas.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura do Território com Comitês de Bacia Hidrográfica ou outros Tipos de Colegiados Instituídos nas Bacias.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Territorial dos Planos de Bacia Hidrográfica.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Estado da Cobertura Terrestre das Áreas Susceptíveis à Desertificação (ASD).,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Cobertura Territorial dos projetos de Zoneamento Ecológico-Econômico(ZEE),0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
População da Zona Costeira Exposta a Risco Social Decorrente de Saneamento Ambiental Precário.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Situação da Oferta de Água para Abastecimento Humano Urbano.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
População Urbana com Acesso a Sistemas Adequados de Abastecimento de Água.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
População Urbana com Acesso a Serviço de Coleta de Esgotos Sanitários.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
População Urbana com Acesso a Serviço de Tratamento de Esgotos Sanitários.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Coleta per Capita de Resíduos Sólidos Urbanos.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Taxa de Cobertura da Coleta de Resíduos Sólidos Domiciliares em Relação à População Urbana.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Taxa de Materiais Recicláveis em Relação à Totalidade de Resíduos Sólidos Urbanos Coletados.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
"Disposição Final dos Resíduos Sólidos Urbanos nos Municípios, por Tipo de Unidade.",0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Área Urbanizada com Cobertura Vegetal.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Área Urbanizada Protegida por UC,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Edificações que Adotam Práticas Construtivas Sustentáveis,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Municípios com Órgãos Municipais de Meio Ambiente (OMMA),0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Municípios com Conselho de Meio Ambiente (CMMA).,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Implementação da Agenda 21 Local,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Municípios com Processo de Licenciamento Ambiental para Empreendimentos Urbanos.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Municípios com Legislação Ambiental Própria para as Áreas Urbanas,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Municípios com Fundo de Meio Ambiente com Atuação nas Áreas Urbanas,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Consumo de Agrotóxicos e Afins,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Inclusão Ambientalmente Sustentável de Famílias - Programa Bolsa Verde (PBV).,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Participação das Atividades Produtivas Rurais Sustentáveis na Renda Familiar de Povos e Comunidades Tradicionais e Agricultores Familiares.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Implementação da Agenda Ambiental na Administração Pública – A3P,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Comissões Estaduais do Plano P2R2.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
Ocorrência de Acidentes com Produtos Químicos Perigosos.,0,Proposta_PNIA_2012_Planilha_cor.pdf,meio_ambiente,,,,,
